id,anchovy,bluecrab,bluefish,butter,calico,clearnosesk,cunner,dog,fluke,herring,hog,horse,jack,king,littlesk,lizard,mantis,menhaden,naked,pipe,puffer,robin,sand,scad,scup,seabass,seagoby,silverside,smallfl,spider,spot,spothake,squid,strrobin,tautog,toad,tomcod,weak,window,winterfl,wintersk,StartDepth,EndDepth,SurfaceSalinity,BottomSalinity,SurfaceDO,BottomDO,SurfaceTemp,BottomTemp,Secchi,Year,Week,Month,Date,Station,Season,StartLat,EndLat,StartLong,EndLong,AvgLat,AvgLong
20112973,0.981903774,0.045931521,0,0,0.06495698,0,0.03247849,0,0.03247849,0,0,0,0,0,0,0,0.09743547,0,0,0,0,0,0,0.056254395,0.045931521,0,0,0,0,0,0,0,0.107718965,0,0,0,0,0.03247849,0,0,0,7.62,8.10768,27.18,27.18,6.52,6.28,26.22,26.05,1.8288,2011,29,july,12/07/2011,73,summer,41.04583333,40.99694444,-72.63583333,-72.72277778,41.02138889,-72.67930556
20112974,0.81734313,0.091097504,0,0.064415663,0.407400422,0,0,0,0,0,0,0.1115712,0,0,0,0,0.29518965,0,0,0,0.064415663,0,0,0,0.064415663,0,0,0,0,0,0,0.091097504,0.157785505,0,0,0,0,0.1115712,0,0,0,8.04672,6.4008,27.18,27.23,6.57,6.1,26.45,25,1.8288,2011,29,july,12/07/2011,74,summer,41.0475,40.99583333,-72.62,-72.70305556,41.02166667,-72.66152778
2011299,0.603022689,0,0,0.213200716,0.213200716,0,0,0,0,0,0,0,0,0,0,0,0.106600358,0,0,0.106600358,0,0,0,0.150755672,0.648424664,0,0,0,0.106600358,0,0,0,0.213200716,0,0,0,0,0,0,0.150755672,0,3.5052,4.66344,27.24,27.39,6.92,6.88,25.71,25.36,1.8288,2011,29,july,11/07/2011,9,summer,41.15527778,41.27027778,-72.56222222,-72.52583333,41.21277778,-72.54402778
20113010,0.197385508,0,0,0.113960576,0.455842306,0,0,0.113960576,0,0,0.279145263,0.113960576,0,0,0,0.113960576,0.161164593,0,0,0,0,0,0,0.113960576,0.603022689,0,0,0,0.197385508,0,0,0,0.377964473,0,0,0,0,0,0.113960576,0.161164593,0,4.14528,6.06552,27.71,27.83,6.87,6.8,25.73,25.01,2.4384,2011,30,july,19/07/2011,10,summer,41.15694444,41.13138889,-72.66861111,-72.59666667,41.14416667,-72.63263889
20113014,0.536782631,0,0,0,0,0,0.225493808,0.318896402,0.130188911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596600539,0,0,0.184114924,0.130188911,0.130188911,0,0,0.291111255,0,0,0.130188911,0,0,0,0.130188911,0,11.8872,7.71144,27.75,27.94,6.78,6.53,25.15,24.62,2.4384,2011,30,july,19/07/2011,14,summer,41.14444444,41.04555556,-72.49861111,-72.35638889,41.095,-72.4275
20113018,0.672350202,0,0.165521178,0.117041147,0,0,0,0.117041147,0,0,0,0,0,0,0,0,0.596795093,0,0,0.117041147,0,0,0,0,0.28669109,0,0,0,0,0,0,0,0.117041147,0,0,0,0,0.165521178,0,0,0,7.83336,7.4676,27.65,27.84,6.99,5.86,26.14,25,1.8288,2011,30,july,19/07/2011,18,summer,41.13833333,41.25333333,-72.56027778,-72.55305556,41.19583333,-72.55666667
20113024,0.947578893,0,0.051164451,0,0.072357461,0,0,0.072357461,0,0,0,0,0,0,0,0,0.210956436,0,0,0,0,0,0,0,0.144714921,0,0,0.051164451,0,0,0,0,0.072357461,0,0,0,0,0.051164451,0.11440719,0,0,6.88848,8.26008,27.87,27.85,6.8,6.78,25.35,24.96,3.048,2011,30,july,19/07/2011,24,summer,41.14111111,41.27472222,-72.46805556,-72.53833333,41.20791667,-72.50319444
20113028,0.829993307,0,0.052704628,0,0.105409255,0,0,0.052704628,0,0,0.074535599,0.052704628,0,0,0,0,0.129099445,0,0,0,0,0,0,0,0.368932394,0,0,0.341565026,0,0.052704628,0,0,0.052704628,0,0,0,0,0,0,0.105409255,0,3.13944,5.91312,27.23,27.41,6.58,6.75,25.48,25.77,1.524,2011,30,july,18/07/2011,28,summer,41.11694444,40.98916667,-72.61722222,-72.55027778,41.05305556,-72.58375
20113030,0.377964473,0,0,0,0.133630621,0,0.188982237,0,0.133630621,0,0,0,0,0,0,0,0.133630621,0,0,0,0,0,0,0,0.327326835,0,0,0,0,0.422577127,0,0,0.550973165,0,0.298807152,0.133630621,0,0,0.231455025,0.133630621,0,9.38784,10.39368,27.55,27.8,6.69,6.55,25.34,24.99,2.1336,2011,30,july,19/07/2011,30,summer,41.14027778,41.24111111,-72.53138889,-72.43333333,41.19069444,-72.48236111
20113033,0,0,0,0,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.282842712,0,0,0,0,0,0,0,0.871779789,0,0,0,0,0,0,0,0,0,0,0,0.282842712,0,2.286,4.93776,27.19,27.19,6.93,6.88,24.89,24.91,0,2011,30,july,18/07/2011,33,summer,41.06861111,40.99833333,-72.64027778,-72.76416667,41.03347222,-72.70222222
20113037,0.137360564,0,0,0,0.296732732,0,0.079305159,0,0,0,0,0,0,0,0,0,0,0,0,0.079305159,0,0,0,0,0.112154431,0,0,0.928243082,0,0.079305159,0,0,0,0,0,0,0,0,0,0,0,1.6764,7.37616,27.54,27.45,6.82,6.82,25.48,25.48,1.8288,2011,30,july,18/07/2011,37,summer,41.20833333,41.01333333,-72.65472222,-72.50777778,41.11083333,-72.58125
20113039,0.25607376,0,0.181071492,0,0.338753743,0,0,0.12803688,0.12803688,0,0.12803688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362142984,0,0,0.12803688,0,0.338753743,0,0.12803688,0.495884704,0,0,0.313625024,0,0.181071492,0.12803688,0.25607376,0,10.60704,10.91184,27.58,27.59,6.8,6.6,25.48,25.22,1.8288,2011,30,july,18/07/2011,39,summer,41.10555556,41.21527778,-72.56916667,-72.45333333,41.16041667,-72.51125
20113043,0.328797975,0,0,0,0.707106781,0,0.201346817,0,0.164398987,0,0,0.164398987,0,0,0,0,0,0,0,0,0,0,0,0,0.259937622,0,0,0.259937622,0,0.116247639,0,0,0.232495277,0,0,0,0,0,0,0.307562343,0,5.4864,4.99872,27.1,27.29,7.41,7.18,25.03,25,2.1336,2011,30,july,18/07/2011,43,summer,41.085,41.07444444,-72.65194444,-72.735,41.07972222,-72.69347222
20113051,0.412568499,0.084215192,0,0,0.684167455,0,0,0,0,0,0,0.084215192,0,0,0,0,0,0,0,0.168430384,0.084215192,0,0,0,0.145864991,0,0,0.412568499,0,0.145864991,0,0,0.168430384,0,0.084215192,0,0,0.188310894,0,0.168430384,0,2.10312,4.96824,27.13,27.12,7.15,6.86,24.84,24.85,2.1336,2011,30,july,18/07/2011,51,summer,41.06638889,41.19333333,-72.68333333,-72.62111111,41.12986111,-72.65222222
20113068,0.118678166,0,0,0,0.888106072,0,0,0,0.167836272,0,0.167836272,0.205556613,0,0.118678166,0,0,0,0,0,0,0,0,0,0,0.118678166,0,0,0,0.118678166,0.118678166,0,0,0.167836272,0,0,0,0,0,0,0.118678166,0,2.286,6.43128,0,0,0,0,0,0,1.8288,2011,30,july,18/07/2011,68,summer,40.97638889,40.92611111,-72.59,-72.49194444,40.95125,-72.54097222
20113072,0.974562307,0,0,0,0.165521178,0,0,0,0,0,0.039013716,0,0,0,0,0,0.039013716,0,0,0,0.039013716,0,0,0,0.078027431,0,0,0,0,0,0,0,0.10322059,0,0,0,0,0,0,0.039013716,0,1.8288,6.2484,27.34,27.33,6.59,6.51,24.8,24.8,2.1336,2011,30,july,18/07/2011,72,summer,41.03583333,41.14722222,-72.65111111,-72.56888889,41.09152778,-72.61
20113076,0.809720559,0,0,0,0.511574031,0,0,0,0.090909091,0,0.052486388,0,0,0.052486388,0,0,0.104972776,0.052486388,0,0,0.128564869,0,0,0,0.157459164,0,0,0,0,0,0,0,0.117363132,0,0,0,0,0,0,0,0,5.4864,7.68096,0,0,0,0,0,0,1.8288,2011,30,july,18/07/2011,76,summer,41.0475,41.01,-72.605,-72.51333333,41.02875,-72.55916667
2011308,0,0,0,0,0.368513866,0,0,0.111111111,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0.684934889,0,0,0,0,0.509175077,0,0,0.19245009,0,0,0,0,0,0,0.248451997,0,4.29768,1.70688,27.84,27.9,6.81,6.59,25.05,24.71,2.4384,2011,30,july,19/07/2011,8,summer,41.24805556,41.13833333,-72.37611111,-72.51166667,41.19319444,-72.44388889
2011309,0.733564307,0.066964953,0.115986701,0.066964953,0.231973402,0,0,0.115986701,0.094702745,0,0.115986701,0,0,0,0,0,0.149738187,0.066964953,0,0,0.066964953,0,0,0.18940549,0.407331907,0,0.066964953,0.149738187,0.066964953,0,0,0,0.066964953,0,0,0.066964953,0,0.133929906,0.094702745,0.222097623,0,3.59664,6.15696,27.74,27.76,6.94,6.98,26.02,25.37,2.4384,2011,30,july,19/07/2011,9,summer,41.15166667,41.26805556,-72.56055556,-72.45416667,41.20986111,-72.50736111
2011311,0,0,0,0,0.118262479,0,0,0,0.118262479,0,0,0,0,0,0,0.083624201,0,0,0,0.118262479,0,0,0,0,0.373978796,0,0,0.779994621,0,0.39223227,0,0,0.167248402,0,0,0,0,0,0,0.144841365,0,2.8956,1.61544,28.16,28.11,6.75,6.51,25.25,25.28,2.4384,2011,31,july,26/07/2011,1,summer,41.18361111,41.07527778,-72.62027778,-72.48722222,41.12944444,-72.55375
20113110,0,0,0,0.242535625,0.594088526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34299717,0,0,0,0,0.594088526,0,0,0,0,0.242535625,0,0,0,0,0,0,0.242535625,0,0,0,0,3.01752,3.32232,28.04,28.02,6.27,6.22,26.14,25.83,2.7432,2011,31,july,26/07/2011,10,summer,41.17111111,41.18916667,-72.62111111,-72.52694444,41.18013889,-72.57402778
20113116,0.895782531,0.093088728,0.101973592,0,0.058874481,0,0,0,0.041630545,0,0,0,0,0,0,0,0.176623443,0.216318656,0,0,0,0,0,0,0.093088728,0,0,0.176623443,0,0,0,0,0,0,0,0,0,0.235497924,0,0,0,3.6576,4.02336,27.5,27.5,5.81,5.58,26.79,26.88,1.524,2011,31,july,25/07/2011,16,summer,41.07638889,41.21305556,-72.59388889,-72.61138889,41.14472222,-72.60263889
20113118,0.243332132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668856054,0,0,0,0.114707867,0,0,0,0,0,0,0,0,0,0,0,0.114707867,0,0,0,0,0.673756164,0.114707867,0,0,8.10768,7.83336,27.8,27.86,6.63,6.13,26.45,25.82,1.524,2011,31,july,26/07/2011,18,summer,41.14833333,41.01583333,-72.55055556,-72.54555556,41.08208333,-72.54805556
2011312,0.158113883,0.111803399,0,0,0.602079729,0,0,0.111803399,0.158113883,0,0,0.111803399,0,0,0,0,0.193649167,0,0,0,0,0,0,0,0.642261629,0,0,0.158113883,0,0.111803399,0,0,0,0,0,0.111803399,0,0.158113883,0,0.158113883,0,4.75488,3.77952,28.02,28.02,6.33,6.02,25.79,25.06,2.1336,2011,31,july,26/07/2011,2,summer,41.18194444,41.09333333,-72.51305556,-72.64,41.13763889,-72.57652778
20113127,0.744649159,0.097358477,0.097358477,0,0.429923392,0,0,0,0.068842839,0,0.068842839,0,0,0,0,0,0.257586317,0.153937268,0,0,0.097358477,0,0,0,0.206528517,0,0,0.119239295,0,0,0,0,0,0,0,0,0,0.217700172,0.068842839,0.153937268,0,3.62712,3.62712,27.59,27.49,6.61,5.94,26.66,26.75,1.524,2011,31,july,25/07/2011,27,summer,41.1425,41.01472222,-72.60083333,-72.61694444,41.07861111,-72.60888889
20113133,0.397359707,0,0,0,0.397359707,0,0.229415734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76088591,0,0,0,0,0,0,0.229415734,0,0,0,0,0,0,3.10896,5.9436,27.49,27.41,6.39,6.31,26.57,26.59,2.1336,2011,31,july,25/07/2011,33,summer,41.07055556,40.99083333,-72.6475,-72.76694444,41.03069444,-72.70722222
20113143,0.832352364,0,0,0,0.511309993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11433239,0,0,0,0,0,0,0,0,0.080845208,0,0,0.080845208,0,0,0,0,0.11433239,0,0.080845208,0,7.1628,5.51688,27.43,27.32,6.79,5.27,27.13,26.32,2.1336,2011,31,july,25/07/2011,43,summer,41.07361111,41.06888889,-72.66777778,-72.75694444,41.07125,-72.71236111
20113146,0.543782056,0.103695169,0,0,0.567961834,0,0.073323558,0,0.103695169,0,0.243186729,0,0,0,0,0,0.073323558,0,0,0,0.103695169,0,0,0,0.274351631,0,0,0,0.073323558,0,0,0,0.127000127,0,0,0,0,0.414780678,0.103695169,0,0,5.0292,6.37032,27.49,27.49,6.44,3.5,27.09,26.41,1.8288,2011,31,july,25/07/2011,46,summer,41.05888889,41.19944444,-72.60055556,-72.68916667,41.12916667,-72.64486111
20113155,0.910386922,0.073720978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233126202,0,0,0,0,0,0,0,0.12768848,0,0,0,0,0.052128604,0,0,0,0,0,0,0,0.303959379,0,0,0,6.94944,7.10184,27.63,27.53,5.95,6.35,26.59,26.97,1.8288,2011,31,july,25/07/2011,55,summer,41.07055556,40.95166667,-72.6175,-72.67694444,41.01111111,-72.64722222
20113156,0.831642926,0,0,0,0.076640167,0,0,0,0.066372331,0,0.093864651,0,0,0,0,0,0.132744662,0,0,0,0,0,0,0,0.108385563,0,0,0,0,0,0,0,0.076640167,0,0,0,0,0.496685046,0.076640167,0.038320083,0,6.61416,8.16864,27.72,27.65,6.58,6.05,26.59,26.28,1.8288,2011,31,july,26/07/2011,56,summer,41.07694444,40.94277778,-72.59944444,-72.66055556,41.00986111,-72.63
2011316,0,0,0,0,0.423659273,0,0,0.226455407,0,0,0,0,0,0,0,0.160128154,0,0,0,0,0.160128154,0,0,0,0.751067616,0,0,0,0,0,0,0,0.320256308,0,0,0,0,0,0,0.226455407,0,5.85216,5.69976,28.05,28.04,6.33,6.26,25.69,25.56,2.7432,2011,31,july,26/07/2011,6,summer,41.13222222,41.095,-72.50666667,-72.40111111,41.11361111,-72.45388889
20113161,0,0,0,0,0.777632331,0,0,0,0.051164451,0,0,0.072357461,0,0.051164451,0,0,0,0,0,0,0.088619429,0,0,0,0.135368413,0,0,0.590057234,0,0.088619429,0,0,0,0,0,0,0,0,0,0.051164451,0,2.40792,4.08432,27.1,27.07,6.34,6.11,26.99,27.03,1.524,2011,31,july,25/07/2011,61,summer,41.10694444,41.09805556,-72.6975,-72.79416667,41.1025,-72.74583333
20113163,0.981915325,0,0.073323558,0.103695169,0,0,0,0,0,0,0,0,0,0,0,0,0.094660306,0,0,0,0.042333376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084666751,0.042333376,0,0,5.7912,7.65048,27.44,27.41,6.33,5.86,27.22,27.39,1.8288,2011,31,july,25/07/2011,63,summer,41.055,41.17666667,-72.68527778,-72.7025,41.11583333,-72.69388889
20113166,0.958102337,0,0.057670984,0.047088161,0.088093883,0,0,0,0,0,0,0,0,0,0,0,0.088093883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033296358,0.047088161,0,0,0,0,0.240103451,0,0,0,7.3152,7.0104,27.62,27.57,5.48,5.38,26.77,26.85,1.2192,2011,31,july,25/07/2011,66,summer,41.06888889,40.98472222,-72.62416667,-72.75416667,41.02680556,-72.68916667
20113174,0.972967968,0.040824829,0.070710678,0.070710678,0.091287093,0,0,0,0,0,0,0,0,0,0,0,0.147196014,0.040824829,0,0,0,0,0,0,0.040824829,0,0,0,0,0,0,0,0.057735027,0,0,0,0,0.070710678,0,0,0,7.86384,7.49808,27.61,27.6,6.52,5.66,26.49,26.22,1.2192,2011,31,july,26/07/2011,74,summer,41.04722222,41.05638889,-72.62055556,-72.535,41.05180556,-72.57777778
20113213,0,0,0,0.135457092,0.63535008,0,0,0.214176468,0,0,0,0.165900379,0,0,0,0,0,0,0,0,0,0,0,0,0.690698357,0,0,0,0.095782629,0.095782629,0,0,0.095782629,0,0,0,0,0,0,0,0,8.0772,4.23672,28.21,28.19,6.03,6.29,25.91,25.83,1.524,2011,32,august,02/08/2011,13,summer,41.14277778,41.05111111,-72.52277778,-72.41416667,41.09694444,-72.46847222
20113222,0.318104505,0,0,0.109108945,0.243975018,0,0,0.077151675,0.109108945,0,0.133630621,0,0,0,0,0,0.809173594,0,0,0,0.109108945,0,0,0,0.288675135,0,0,0,0,0,0,0,0.077151675,0,0,0,0,0.15430335,0.077151675,0.077151675,0,6.73608,5.66928,28.18,28.2,5.99,5.79,26.02,25.82,1.524,2011,32,august,02/08/2011,22,summer,41.14138889,41.10472222,-72.49472222,-72.57194444,41.12305556,-72.53333333
20113224,0.780189498,0,0,0.131876095,0.093250481,0,0,0.065938047,0,0,0.065938047,0,0,0,0,0,0.475486021,0,0,0,0.065938047,0,0,0,0.186500962,0,0,0,0,0,0,0,0.174455675,0,0,0,0,0.246717582,0,0,0,6.15696,6.858,28.21,28.17,6.04,5.78,26.1,25.98,1.524,2011,32,august,02/08/2011,24,summer,41.13611111,41.22555556,-72.475,-72.60694444,41.18083333,-72.54097222
20113229,0.55136195,0,0,0.063245553,0.089442719,0,0,0.089442719,0.063245553,0,0.063245553,0,0,0,0,0,0.562138773,0,0,0,0.063245553,0,0,0,0.228035085,0,0,0,0,0,0,0,0.063245553,0,0,0,0,0.540370243,0,0,0,7.34568,6.5532,27.94,27.95,5.92,5.98,26.09,26.21,1.524,2011,32,august,02/08/2011,29,summer,41.11666667,41.24777778,-72.55555556,-72.61,41.18222222,-72.58277778
20113232,0,0.100503782,0,0.100503782,0.840874965,0,0,0,0.201007563,0,0,0.174077656,0,0,0,0.142133811,0,0,0,0,0.174077656,0,0,0,0.301511345,0,0,0,0.201007563,0,0,0,0,0,0,0,0,0,0,0.142133811,0,4.14528,4.8768,27.83,27.8,5.96,5.88,26.69,26.65,1.8288,2011,32,august,02/08/2011,32,summer,41.12694444,41.00944444,-72.54611111,-72.39722222,41.06819444,-72.47166667
20113235,0.273861279,0,0,0,0.447213595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223606798,0,0,0,0,0.158113883,0,0,0.806225775,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5908,4.05384,27.49,27.49,7.12,7.09,26.87,26.82,1.524,2011,32,august,01/08/2011,35,summer,41.09666667,41.20333333,-72.60416667,-72.6475,41.15,-72.62583333
2011324,0.267261242,0,0,0,0.56343617,0,0,0,0,0,0,0,0,0,0,0.089087081,0,0,0,0,0.125988158,0,0,0,0.46291005,0,0,0,0.251976315,0.15430335,0,0,0.511766316,0,0,0,0,0,0,0.15430335,0,14.7828,6.58368,28.21,28.27,6.03,6.06,25.59,25.13,1.524,2011,32,august,02/08/2011,4,summer,41.08444444,41.19888889,-72.50416667,-72.53555556,41.14166667,-72.51986111
20113241,0.097590007,0,0,0,0.473085113,0,0,0,0,0,0.069006556,0,0,0,0,0,0.097590007,0,0,0,0.097590007,0,0,0,0.069006556,0,0,0,0.097590007,0,0,0,0.097590007,0,0,0.097590007,0,0.825198389,0.097590007,0.138013112,0,4.96824,7.62,27.78,27.75,5.91,5.74,26.79,26.76,1.524,2011,32,august,02/08/2011,41,summer,41.1125,41.07916667,-72.52083333,-72.64222222,41.09583333,-72.58152778
20113245,0.863241093,0,0.038490018,0,0.184591641,0,0,0,0,0,0,0.038490018,0,0,0,0,0.076980036,0.038490018,0,0,0.054433105,0,0,0,0.138777733,0,0,0.038490018,0,0.115470054,0,0,0.038490018,0,0,0,0,0.412759458,0.038490018,0,0,6.12648,6.4008,27.65,27.61,6.95,6.98,26.76,26.67,1.524,2011,32,august,01/08/2011,45,summer,41.08138889,41.16805556,-72.61388889,-72.73611111,41.12472222,-72.675
2011325,0.127000127,0,0,0,0.381000381,0,0,0.179605302,0,0,0,0,0,0,0,0,0,0,0,0,0.179605302,0,0,0,0.523634938,0,0,0,0,0.695608344,0,0,0,0,0,0.127000127,0,0,0,0,0,3.44424,5.97408,28.11,28.07,5.76,6.17,25.98,26.11,1.524,2011,32,august,02/08/2011,5,summer,41.13555556,41.21638889,-72.42388889,-72.58222222,41.17597222,-72.50305556
20113253,0.915169391,0.052925612,0.052925612,0,0.149696238,0,0,0,0,0,0,0,0,0,0,0,0.204980015,0,0,0,0.052925612,0,0,0,0.074848119,0,0,0.149696238,0,0,0,0,0,0,0,0,0,0.248243127,0,0,0,5.7912,6.52272,27.62,27.64,7.24,5.17,27.18,26.58,1.524,2011,32,august,01/08/2011,53,summer,41.07361111,40.98083333,-72.65277778,-72.79277778,41.02722222,-72.72277778
20113257,0.426401433,0,0,0,0.531816023,0,0.100503782,0,0,0,0,0.071066905,0,0,0,0,0,0,0,0,0,0,0,0,0.188025358,0,0,0,0.071066905,0.615457455,0,0,0,0,0,0,0,0.317820863,0,0,0,9.144,4.05384,27.65,27.68,6.58,6.24,26.53,26.81,1.2192,2011,32,august,01/08/2011,57,summer,41.12666667,41.18277778,-72.58194444,-72.48194444,41.15472222,-72.53194444
20113260,0.190174565,0.042524326,0,0,0.908071103,0,0,0,0.085048651,0,0,0.095087283,0,0.042524326,0,0,0,0.042524326,0,0.085048651,0.060138478,0,0,0,0.11250879,0,0,0.285261848,0,0.042524326,0,0,0,0,0.042524326,0,0,0,0,0.095087283,0,2.4384,3.32232,26.55,26.94,8.11,7.35,27.48,27.36,1.524,2011,32,august,01/08/2011,60,summer,41.05027778,40.92972222,-72.72138889,-72.61805556,40.99,-72.66972222
20113261,0.216748393,0.141895131,0,0,0.790038653,0,0,0,0.081923192,0,0,0,0,0,0,0,0,0,0,0.081923192,0,0,0,0,0.283790262,0,0,0.456129029,0,0.081923192,0,0,0,0,0,0,0,0,0,0,0,2.22504,2.7432,27.3,27.33,6.4,6.26,27.1,26.85,1.524,2011,32,august,01/08/2011,61,summer,41.10194444,41.08583333,-72.71166667,-72.65277778,41.09388889,-72.68222222
20113267,0.822322441,0,0,0,0.340317045,0,0,0,0.049906513,0,0.061122746,0.061122746,0,0,0,0,0.117041147,0,0,0,0.105867701,0,0,0,0.099813026,0,0,0,0,0.105867701,0,0,0,0,0,0,0,0.384960091,0.049906513,0.035289234,0,7.3152,6.94944,27.63,27.6,7,6.84,26.6,26.63,1.2192,2011,32,august,01/08/2011,67,summer,41.04138889,41.14888889,-72.62,-72.71305556,41.09513889,-72.66652778
20113271,0,0,0,0,0.280056017,0,0,0,0,0,0,0,0,0,0,0,0,0.099014754,0,0,0,0,0,0,0,0,0,0.94971616,0,0,0,0,0.099014754,0,0,0,0,0,0,0,0,2.7432,5.54736,27.22,27.27,7.45,7.5,27.77,27.25,1.524,2011,32,august,01/08/2011,71,summer,41.14166667,40.97111111,-72.60944444,-72.745,41.05638889,-72.67722222
20113316,0.689061827,0.29201253,0.062257281,0,0,0,0,0,0,0,0.062257281,0,0.044022545,0,0,0,0.232945414,0.181509604,0,0,0,0,0,0,0.062257281,0,0,0.088045091,0,0,0,0,0,0,0,0.044022545,0,0.572293089,0,0.044022545,0,3.44424,4.45008,27.71,27.68,6.82,6.31,26.18,26.24,0.9144,2011,33,august,10/08/2011,16,summer,41.08222222,41.2125,-72.59083333,-72.61138889,41.14736111,-72.60111111
2011332,0.597830011,0,0,0.32909459,0.32909459,0,0,0,0.104068847,0,0,0,0,0,0,0,0.084971858,0,0,0.060084177,0.060084177,0,0,0,0.597830011,0,0,0,0,0.120168354,0,0,0.084971858,0,0,0.060084177,0,0.084971858,0,0.104068847,0,5.09016,6.67512,28.35,28.47,6.93,6.91,25.46,24.48,1.8288,2011,33,august,08/08/2011,2,summer,41.18805556,41.09305556,-72.48138889,-72.62055556,41.14055556,-72.55097222
20113320,0,0,0,0.429197538,0.546118681,0,0,0,0.093658581,0,0,0,0.093658581,0,0,0,0,0,0,0,0.132453236,0,0,0,0.628280862,0,0,0,0,0,0,0,0.229415734,0,0.093658581,0,0,0.162221421,0,0,0,11.91768,5.334,28.3,28.32,6.32,6.07,25.42,25.25,1.8288,2011,33,august,08/08/2011,20,summer,41.15222222,41.04444444,-72.41416667,-72.58388889,41.09833333,-72.49902778
20113321,0.08304548,0,0,0.447213595,0.679756549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219717687,0,0,0,0.454858826,0,0,0.08304548,0.117444044,0.08304548,0,0,0.185695338,0,0,0,0,0.117444044,0,0,0,4.60248,11.39952,28.14,28.2,6.36,6.63,25.79,25.43,1.524,2011,33,august,08/08/2011,21,summer,41.13583333,41.19611111,-72.50861111,-72.41027778,41.16597222,-72.45944444
2011333,0.455573452,0.168231646,0,0.137360564,0.194257172,0,0,0,0,0,0,0.097128586,0,0,0,0,0.490475318,0,0,0,0.137360564,0,0,0,0.137360564,0,0,0,0,0.097128586,0,0,0,0,0,0,0,0.640607023,0,0,0,7.28472,7.04088,27.86,27.84,6.43,6.23,26.52,26.5,1.2192,2011,33,august,10/08/2011,3,summer,41.07638889,41.07722222,-72.65083333,-72.73277778,41.07680556,-72.69180556
20113330,0.231815266,0,0,0.538256097,0.083721836,0,0,0.108084425,0,0,0,0,0,0,0,0,0.241684122,0,0,0,0.127887217,0,0,0,0.174280899,0,0,0.048336824,0,0.068358593,0,0,0.096673649,0.048336824,0,0.108084425,0,0.692078003,0.15285446,0,0,9.2964,12.58824,27.99,28.31,6.08,6.42,25.89,25.3,1.8288,2011,33,august,08/08/2011,30,summer,41.12888889,41.01111111,-72.5475,-72.62444444,41.07,-72.58597222
20113332,0.076809537,0,0.054312545,0.203218934,0.651750536,0,0,0.108625089,0,0,0.143697486,0,0,0,0,0.054312545,0.203218934,0,0,0,0.292482004,0,0,0,0.282216261,0,0,0,0.121446542,0.094072087,0,0,0.121446542,0.054312545,0.054312545,0.076809537,0,0.467214175,0.108625089,0.054312545,0,4.54152,11.5824,28.18,28.2,6.3,6.64,25.74,25.31,1.8288,2011,33,august,08/08/2011,32,summer,41.115,41.25833333,-72.55444444,-72.53888889,41.18666667,-72.54666667
20113336,0,0.558290526,0,0,0.711683572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360374985,0,0.161164593,0,0,0,0,0.161164593,0,0,0,0,0,0,3.10896,6.21792,27.86,27.85,6.09,6.91,26.03,26.04,0,2011,33,august,10/08/2011,36,summer,41.10944444,41.01138889,-72.60861111,-72.73805556,41.06041667,-72.67333333
20113341,0.054473471,0,0.054473471,0.054473471,0.945079401,0,0,0,0,0,0.054473471,0.054473471,0,0.054473471,0,0.054473471,0,0,0,0,0.154074243,0,0,0,0.196406893,0,0,0,0.108946942,0.09435082,0,0,0,0,0,0,0,0,0.054473471,0,0,5.334,6.03504,28.05,28.14,6.31,6.16,25.84,25.41,1.524,2011,33,august,08/08/2011,41,summer,41.1025,41.22583333,-72.52888889,-72.45361111,41.16416667,-72.49125
20113344,0.190826009,0.406529343,0.052925612,0,0.183339699,0,0,0,0,0,0,0,0,0,0,0,0.464420364,0.052925612,0,0,0.052925612,0,0,0,0.105851225,0,0,0,0,0,0,0,0.052925612,0.052925612,0,0,0,0.723746864,0,0,0,7.10184,7.0104,27.92,27.88,6.29,6.04,26.3,26.34,0.9144,2011,33,august,10/08/2011,44,summer,41.09333333,41.07805556,-72.63388889,-72.71194444,41.08569444,-72.67291667
20113354,0.625543242,0.155417468,0,0.069504805,0,0,0,0,0,0,0.069504805,0,0,0,0,0,0.333333333,0,0,0,0.069504805,0,0,0,0.139009609,0,0,0,0,0,0,0,0,0,0,0,0,0.663033579,0,0,0,7.07136,7.3152,27.83,27.85,6.1,6,26.52,26.36,1.2192,2011,33,august,10/08/2011,54,summer,41.07138889,40.93444444,-72.63944444,-72.61388889,41.00291667,-72.62666667
