id,anchovy,bluecrab,bluefish,butter,calico,clearnosesk,cunner,dog,fluke,herring,hog,horse,jack,king,littlesk,lizard,mantis,menhaden,naked,pipe,puffer,robin,sand,scad,scup,seabass,seagoby,silverside,smallfl,spider,spot,spothake,squid,strrobin,tautog,toad,tomcod,weak,window,winterfl,wintersk,StartDepth,EndDepth,SurfaceSalinity,BottomSalinity,SurfaceDO,BottomDO,SurfaceTemp,BottomTemp,Secchi,Year,Week,Month,Date,Station,Season,StartLat,EndLat,StartLong,EndLong
19902214,0,0,0,0,0.958438653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15249857,0.15249857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107832773,0,0,0,0.107832773,0.107832773,0,3.6576,3.048,29.3,29.3,8.3,8,16.1,16.1,2.4384,1990,22,may,29/05/1990,14,spring,NA,NA,NA,NA
19902218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267261242,0,0,0,0,0.267261242,0,0,0,0,0,0,0,0,0,0,0,0.267261242,0,0,0,0,0.267261242,0.845154255,0,6.096,4.8768,29.1,29.3,8.1,8,16.3,16.2,3.2004,1990,22,may,29/05/1990,18,spring,NA,NA,NA,NA
19902219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48507125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420084025,0,0,0,0,0,0.242535625,0.727606875,0,4.8768,7.62,29,29.1,8,8,16.2,16.2,2.7432,1990,22,may,29/05/1990,19,spring,NA,NA,NA,NA
1990223,0,0,0,0,0.301511345,0,0,0,0,0,0,0.213200716,0,0,0.213200716,0,0,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0.301511345,0,0.213200716,0,0.213200716,0,0.213200716,0.707106781,0,3.6576,8.8392,29.5,29.5,8.3,8.1,15.8,15.7,3.3528,1990,22,may,29/05/1990,3,spring,NA,NA,NA,NA
19902232,0,0,0,0,0.971258347,0,0,0,0,0,0,0.092187763,0,0,0.05322463,0,0,0,0.075270993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130373184,0,0.075270993,0,0,0,0.106449259,0.075270993,0,3.6576,0,29.2,29.3,7.9,7.9,16.1,16.1,2.5908,1990,22,may,29/05/1990,32,spring,NA,NA,NA,NA
19902238,0.218913962,0,0,0,0.925326987,0,0,0.079936077,0,0,0,0.138453346,0,0,0,0,0.0979013,0,0,0,0,0,0.056523342,0,0.056523342,0,0,0,0,0,0,0,0.126390035,0,0,0,0,0,0.056523342,0.187466717,0,7.0104,7.0104,28.6,28.7,8.4,8.1,16.4,16.1,2.1336,1990,22,may,31/05/1990,38,spring,NA,NA,NA,NA
19902241,0,0,0,0,0.98558112,0,0,0,0.045221563,0,0.045221563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045221563,0.090443126,0,0.045221563,0,0,0,0.045221563,0.101118489,0,5.7912,0,29.2,29.2,7.6,7.4,16,15.9,2.5908,1990,22,may,29/05/1990,41,spring,NA,NA,NA,NA
19902244,0.305505046,0,0,0,0.897403662,0,0,0,0,0.051639778,0,0.178885438,0,0,0,0,0.051639778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051639778,0,0,0,0.051639778,0.242212028,0,5.7912,5.4864,28.3,28.6,8.4,8,16.6,16,2.286,1990,22,may,31/05/1990,44,spring,NA,NA,NA,NA
19902251,0,0,0,0,0.56719082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821229934,0,0,0,0,0,0,0,0,0,0,0,0,0.062257281,0,0,0,0,0,1.9812,3.048,28,28,8.3,8.3,16.6,16.6,2.286,1990,22,may,31/05/1990,51,spring,NA,NA,NA,NA
19902255,0,0,0,0,0.963402155,0,0,0,0,0,0,0.077382323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077382323,0,0.077382323,0.077382323,0,0,0,0.109435131,0.189547207,0,7.0104,4.2672,28.7,28.7,8.3,8.1,16.5,16.3,2.286,1990,22,may,31/05/1990,55,spring,NA,NA,NA,NA
19902259,0,0,0,0,0.426401433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768706115,0,0,0,0,0,0,0,0,0,0,0,0,0.213200716,0,0,0,0.426401433,0,1.8288,1.2192,25.5,27.2,9.2,7.5,17,16.9,2.1336,1990,22,may,31/05/1990,59,spring,NA,NA,NA,NA
19902263,0,0,0,0,0.816496581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226455407,0.160128154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160128154,0,0,0,0.480384461,0,4.8768,5.7912,27.1,28.1,8.6,8.3,16.6,16.1,1.9812,1990,22,may,31/05/1990,63,spring,NA,NA,NA,NA
19902267,0.210920429,0,0,0,0.935026557,0,0,0.062197041,0,0,0,0.152351015,0,0,0,0,0.098342157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04397995,0,0,0,0,0,0.076175507,0.191704156,0,7.0104,7.3152,28.7,28.7,8.4,7.9,16.5,16.1,2.4384,1990,22,may,31/05/1990,67,spring,NA,NA,NA,NA
1990227,0,0,0,0,0.982757328,0,0,0,0,0,0,0,0,0,0,0,0.092450033,0,0,0.092450033,0,0,0,0,0,0,0,0,0,0,0,0,0.092450033,0,0,0,0,0,0,0.092450033,0,3.3528,3.9624,29.3,29.3,8.1,7.9,16.1,16.1,3.3528,1990,22,may,29/05/1990,7,spring,NA,NA,NA,NA
19902277,0,0,0,0,0.564616637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057928445,0,0,0.819231921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081923192,0,1.524,2.7432,27.9,28,8.3,8.3,16,16,1.8288,1990,22,may,31/05/1990,77,spring,NA,NA,NA,NA
19902314,0.120385853,0,0,0,0.589767825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170251306,0.340502612,0,0,0,0,0.318511029,0,0.120385853,0,0,0,0,0,0.510753918,0,0,0.120385853,0,0,0,0.318511029,0,6.4008,6.096,29,29.1,7.8,7.7,17.7,17.5,3.048,1990,23,june,04/06/1990,14,spring,NA,NA,NA,NA
19902316,0.492365964,0,0,0,0.826741606,0,0,0,0,0.082060994,0,0.082060994,0,0,0,0,0.100503782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058025885,0,0,0.058025885,0.209215305,0,3.6576,3.6576,27.9,27.9,7.3,7.3,19,18.9,1.9812,1990,23,june,04/06/1990,16,spring,NA,NA,NA,NA
19902317,0.979310409,0,0,0,0,0,0,0,0,0,0,0.072691236,0,0,0,0,0.089028219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051400466,0,0,0,0,0,0.051400466,0.149856823,0,7.0104,6.7056,28.6,29.1,7.8,7.6,18,17.4,2.7432,1990,23,june,04/06/1990,17,spring,NA,NA,NA,NA
19902319,0,0,0,0,0.915334823,0,0,0.142373699,0,0,0,0,0,0,0,0,0.082199494,0,0.082199494,0.082199494,0,0,0,0,0,0,0,0,0,0,0,0.082199494,0.082199494,0.082199494,0.164398987,0,0,0,0.142373699,0.232495277,0,6.096,5.7912,29,29.1,7.8,7.7,17.9,17.7,2.1336,1990,23,june,04/06/1990,19,spring,NA,NA,NA,NA
19902323,0,0,0,0,0.229415734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229415734,0,0,0,0,0,0,0,0,0,0,0,0,0.229415734,0,0.458831468,0,0,0,0.229415734,0.76088591,0,6.096,5.7912,29.3,29.3,8,7.9,18,17.9,2.5908,1990,23,june,04/06/1990,23,spring,NA,NA,NA,NA
19902333,0,0,0,0,0.945905303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114707867,0,0,0.162221421,0,0,0,0,0,0,0,0,0,0,0,0,0.114707867,0,0,0.114707867,0.198679854,0,3.6576,2.5908,28.3,28.4,7.6,7.5,17.8,17.8,2.7432,1990,23,june,05/06/1990,33,spring,NA,NA,NA,NA
19902338,0.128247294,0,0,0,0.931891116,0,0,0.081110711,0,0,0,0.162221421,0,0,0,0,0.151744245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243332132,0,6.7056,6.096,28.8,28.8,7.8,7.6,17.8,17.6,2.286,1990,23,june,04/06/1990,38,spring,NA,NA,NA,NA
19902342,0,0,0,0,0.714751401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679673835,0,0,0,0.073720978,0,0,0,0,0,0,0,0.104257207,0,0,0,0.073720978,0.073720978,0,1.8288,3.3528,28.4,28.4,8,7.9,17.9,17.9,1.524,1990,23,june,05/06/1990,42,spring,NA,NA,NA,NA
19902348,0,0,0,0,0.936329178,0,0,0,0,0,0,0.117041147,0,0,0,0,0,0,0,0,0.117041147,0,0,0,0,0,0.117041147,0,0,0,0,0,0.117041147,0,0.234082294,0,0,0,0,0.117041147,0,4.572,4.8768,28.7,28.7,7.7,7.6,17.7,17.6,2.4384,1990,23,june,04/06/1990,48,spring,NA,NA,NA,NA
19902349,0,0,0,0,0.96624444,0.066519011,0,0,0,0,0,0.094072087,0,0,0,0,0,0,0,0,0.066519011,0,0,0,0,0,0,0,0,0,0,0,0.066519011,0,0.066519011,0.066519011,0,0,0,0.188144174,0,5.4864,6.096,28.7,28.8,7.9,7.8,17.7,17.6,2.8956,1990,23,june,04/06/1990,49,spring,NA,NA,NA,NA
19902352,0,0,0,0,0.982846069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08247861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08247861,0.142857143,0,3.048,2.4384,28.3,28.3,8,7.9,17.5,17.5,2.7432,1990,23,june,05/06/1990,52,spring,NA,NA,NA,NA
19902356,0.041812101,0,0,0,0.969824438,0,0,0,0,0,0,0.083624201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041812101,0,0,0,0.041812101,0,0,0.05913124,0.209060503,0,7.0104,5.7912,28.5,28.7,7.8,7.4,17.8,17.5,3.048,1990,23,june,05/06/1990,56,spring,NA,NA,NA,NA
19902365,0.439941345,0,0,0,0.601074307,0,0,0,0.080321933,0.331175813,0,0.212511859,0,0,0,0,0.196747751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495137648,0,6.7056,7.0104,28.5,28.6,7.9,7.7,17.9,17.7,2.286,1990,23,june,05/06/1990,65,spring,NA,NA,NA,NA
19902370,0,0,0,0,0.603022689,0,0,0,0,0,0,0.213200716,0,0,0,0,0,0,0,0.301511345,0,0,0.213200716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674199862,0,3.3528,3.3528,27.2,27.5,7.3,7.3,17.6,17.6,3.048,1990,23,june,05/06/1990,70,spring,NA,NA,NA,NA
19902371,0,0,0,0,0.826810631,0,0,0,0.075164603,0,0,0.168073161,0,0,0,0,0,0,0,0,0,0,0.49858557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075164603,0.168073161,0,3.048,2.5908,28.1,28.2,7.7,7.6,17.7,17.6,2.8956,1990,23,june,05/06/1990,71,spring,NA,NA,NA,NA
1990239,0.676609571,0,0,0,0.67849691,0,0,0,0,0,0,0.071519854,0,0,0,0,0.159923255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071519854,0.071519854,0,0,0,0,0,0.050572174,0.195865187,0,6.096,6.4008,29,29,7.9,7.9,18.1,17.8,2.7432,1990,23,june,04/06/1990,9,spring,NA,NA,NA,NA
19902425,0,0,0,0,0.933503386,0,0,0,0,0,0.119522861,0,0,0,0,0,0,0,0,0,0.119522861,0,0.119522861,0,0,0,0.119522861,0,0,0,0,0,0.119522861,0,0,0.119522861,0,0,0,0.207019668,0,2.7432,0,28.3,28.5,7.5,6.8,19.3,18.8,3.6576,1990,24,june,11/06/1990,25,spring,NA,NA,NA,NA
19902426,0.314626602,0,0,0,0.916735535,0,0,0,0,0,0.044946657,0.077849894,0,0,0,0,0,0,0,0,0,0,0,0,0.089893315,0,0,0,0,0,0,0,0,0,0.044946657,0,0,0,0,0.20597146,0,2.4384,3.3528,28.2,28.4,7.5,7.2,19.4,19.3,3.6576,1990,24,june,11/06/1990,26,spring,NA,NA,NA,NA
1990243,0,0,0,0,0.482242822,0,0.15249857,0,0,0,0,0.373543684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15249857,0.215665546,0,0.304997141,0,0.15249857,0,0,0.646996639,0,6.4008,7.3152,29.3,29.3,7.4,7.4,18.6,18.6,3.3528,1990,24,june,11/06/1990,3,spring,NA,NA,NA,NA
19902439,0.34299717,0,0,0,0.685994341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242535625,0,0,0,0,0,0,0,0.242535625,0,0,0.242535625,0,0,0,0.48507125,0,8.5344,14.3256,28.7,29,7.5,7.1,19.1,18.9,3.048,1990,24,june,11/06/1990,39,spring,NA,NA,NA,NA
19902440,0.277350098,0,0,0,0.828189251,0,0,0,0,0,0,0.179028719,0,0,0,0,0.179028719,0,0,0,0,0,0,0,0.080064077,0,0,0,0,0,0,0,0.080064077,0,0,0.080064077,0,0,0.080064077,0.383973824,0,9.144,5.4864,28.6,28.7,7.7,7.3,19.6,19.3,4.2672,1990,24,june,11/06/1990,40,spring,NA,NA,NA,NA
19902443,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141421356,0,0,0.447213595,0.860232527,0,5.1816,4.8768,28.5,28.6,7.2,7.1,18.9,18.9,3.2004,1990,24,june,12/06/1990,43,spring,NA,NA,NA,NA
19902445,0.263812565,0,0,0,0.763162881,0,0,0,0,0.060522753,0,0.18156826,0,0,0,0,0.13533299,0,0,0,0,0,0,0,0,0,0.060522753,0,0,0,0,0.060522753,0,0,0,0,0,0,0.121045507,0.52063641,0,6.4008,0,28.6,28.6,7.4,7.3,19,19,2.7432,1990,24,june,12/06/1990,45,spring,NA,NA,NA,NA
1990245,0,0,0,0,0.843995715,0.117041147,0,0,0.117041147,0,0,0,0,0,0,0,0,0,0,0.117041147,0,0.202721214,0,0,0,0,0,0,0,0,0,0,0.117041147,0,0.117041147,0,0,0,0.117041147,0.405442427,0,4.572,2.8956,29.3,29.3,7.8,7.5,18.5,18.5,3.3528,1990,24,june,11/06/1990,5,spring,NA,NA,NA,NA
19902450,0,0,0,0,0.934765429,0,0,0.098532928,0,0,0,0,0,0,0,0,0,0,0.098532928,0.139346603,0,0,0,0,0,0,0,0,0,0,0,0,0.098532928,0,0,0,0,0,0,0.278693206,0,5.4864,4.8768,28.5,28.6,7.7,7.3,19.6,19.2,3.81,1990,24,june,11/06/1990,50,spring,NA,NA,NA,NA
19902452,0,0,0,0,0.938924357,0,0,0,0,0,0,0.198679854,0,0,0,0,0,0,0,0,0,0,0.114707867,0,0,0,0,0,0,0,0,0,0,0,0.114707867,0,0,0,0,0.229415734,0,3.3528,2.7432,28.6,28.6,7.6,7.6,18.5,18.5,3.3528,1990,24,june,12/06/1990,52,spring,NA,NA,NA,NA
19902454,0.18156826,0,0,0,0.773887007,0,0,0,0,0.074124932,0,0.104828484,0,0,0,0,0.128388148,0,0,0,0,0,0,0,0.074124932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074124932,0.569364404,0,5.7912,6.4008,28.6,28.6,7.4,7.3,19.1,19,1.6764,1990,24,june,12/06/1990,54,spring,NA,NA,NA,NA
19902457,0,0,0,0,0.96787479,0,0,0,0,0,0,0.075809804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075809804,0,0.075809804,0,0,0,0,0.214422507,0,4.8768,4.572,28.6,28.7,7.6,7.5,19.2,19.2,3.048,1990,24,june,11/06/1990,57,spring,NA,NA,NA,NA
19902460,0,0,0,0,0.857492926,0,0,0,0,0,0,0.242535625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171498585,0,0,0,0.420084025,0,2.4384,1.6764,27.7,27.7,7.2,7.2,19.1,19.2,2.4384,1990,24,june,12/06/1990,60,spring,NA,NA,NA,NA
19902461,0,0,0,0,0.76088591,0,0,0,0,0,0,0.132453236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187317162,0.229415734,0.132453236,0,0.132453236,0.529812943,0,1.524,2.4384,27.7,27.7,7.4,7.3,19.1,19.1,2.7432,1990,24,june,12/06/1990,61,spring,NA,NA,NA,NA
19902462,0,0,0,0,0.866025404,0,0,0,0,0,0,0.054232614,0,0,0,0,0.093933644,0,0,0,0,0,0.076696499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108465229,0.469668218,0,6.4008,2.49936,27.9,28.2,7.6,7.2,18.9,18.9,3.3528,1990,24,june,12/06/1990,62,spring,NA,NA,NA,NA
19902463,0,0,0,0,0.916394569,0,0.074329415,0,0,0,0,0.128742323,0,0,0,0,0,0,0.105117666,0,0.074329415,0,0,0,0,0,0.074329415,0,0,0,0,0,0,0,0,0,0,0,0.148658829,0.306468028,0,3.9624,3.9624,28.2,28.2,7.3,7.3,18.8,18.8,3.048,1990,24,june,12/06/1990,63,spring,NA,NA,NA,NA
1990251,0,0,0,0,0.809427213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185695338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131306433,0,0,0,0.541390292,0,2.4384,5.4864,29.3,29.3,7.5,7.5,20.9,20.9,2.4384,1990,25,june,18/06/1990,1,spring,NA,NA,NA,NA
19902514,0,0,0,0,0.884651737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120385853,0,0,0,0,0,0,0,0,0,0,0,0,0.380693494,0,0.120385853,0,0.120385853,0,0.120385853,0.120385853,0,4.2672,6.4008,29.2,29.3,7.4,7.3,20.8,20.8,2.7432,1990,25,june,18/06/1990,14,spring,NA,NA,NA,NA
19902517,0.439297685,0,0,0,0.772328446,0,0,0,0,0.162221421,0,0,0,0,0,0,0.175219161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391801955,0,6.4008,6.4008,29.3,29.3,7.7,7.5,20.6,20.5,3.2004,1990,25,june,18/06/1990,17,spring,NA,NA,NA,NA
1990252,0,0,0,0,0.792118034,0,0,0,0,0,0,0.242535625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140028008,0.542326145,0,3.6576,4.8768,29.3,29.6,7.7,7.2,20.9,20.2,2.5908,1990,25,june,18/06/1990,2,spring,NA,NA,NA,NA
19902521,0,0,0,0,0.234888088,0,0,0,0,0,0,0.117444044,0,0,0,0,0,0,0,0,0,0,0,0,0.913500278,0,0,0,0,0,0,0,0.14383899,0,0.117444044,0,0,0,0,0.24913644,0,7.0104,6.096,29,29,7.8,7.7,21.2,21.1,2.7432,1990,25,june,18/06/1990,21,spring,NA,NA,NA,NA
19902523,0,0,0,0,0.188982237,0,0,0,0,0,0,0.188982237,0,0,0,0,0.327326835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46291005,0,0,0,0,0,0.188982237,0.755928946,0,6.096,6.096,29.3,29.4,7.8,6.8,20.9,20.5,2.5908,1990,25,june,18/06/1990,23,spring,NA,NA,NA,NA
19902525,0.118678166,0,0,0,0.863990089,0,0,0,0,0,0,0.118678166,0,0,0,0,0,0,0.118678166,0.118678166,0,0,0.167836272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411113226,0,3.048,2.1336,28.1,28.1,6.9,6.9,22.1,22.1,1.6764,1990,25,june,19/06/1990,25,spring,NA,NA,NA,NA
19902528,0.261908242,0,0,0,0.879076784,0,0,0,0,0.214680899,0,0.056704798,0,0,0,0,0.046299273,0,0.03273853,0,0,0,0,0,0.03273853,0,0.03273853,0,0,0,0,0,0,0,0,0,0,0.03273853,0.126795782,0.294646772,0,4.572,5.1816,28.3,28.7,7.1,6.7,22.5,21.7,1.6764,1990,25,june,19/06/1990,28,spring,NA,NA,NA,NA
19902529,0.247782427,0,0,0,0.87484229,0,0,0.02900074,0,0.373648391,0,0.050230754,0,0,0,0,0.087002219,0,0,0.02900074,0,0,0,0,0,0,0.02900074,0,0,0,0,0,0.02900074,0,0,0.02900074,0,0,0.058001479,0.126411293,0,5.7912,6.096,29.1,29.1,7.5,6.7,21.3,20.9,2.5908,1990,25,june,19/06/1990,29,spring,NA,NA,NA,NA
1990253,0.150755672,0,0,0,0.904534034,0,0,0,0,0,0,0.150755672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369274473,0,0,0,0,0,0,9.144,8.2296,29.4,29.5,7.4,7.2,20.4,20.1,2.4384,1990,25,june,18/06/1990,3,spring,NA,NA,NA,NA
19902530,0.184637236,0,0,0,0.533001791,0,0,0,0.106600358,0,0.106600358,0,0,0,0,0,0.106600358,0,0,0.238365647,0,0,0,0,0.213200716,0,0,0,0,0,0,0,0,0,0,0.106600358,0,0,0.106600358,0.722998805,0,9.144,9.7536,28.9,29.2,7.5,6.6,21.5,20.7,2.7432,1990,25,june,19/06/1990,30,spring,NA,NA,NA,NA
19902554,0,0,0,0,0.875287971,0,0,0,0.051847585,0,0,0.073323558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137175815,0.45496071,0,6.096,5.4864,28.6,28.6,7.3,7.2,21.9,21.8,3.6576,1990,25,june,19/06/1990,54,spring,NA,NA,NA,NA
19902560,0,0,0,0,0.776250026,0,0,0,0,0,0,0.160128154,0,0,0,0,0,0,0,0.160128154,0,0,0,0,0.113227703,0,0,0,0,0,0,0,0,0,0.113227703,0.113227703,0,0,0,0.554700196,0,3.048,3.9624,27,28.5,6.7,6,22.1,21.2,2.1336,1990,25,june,19/06/1990,60,spring,NA,NA,NA,NA
19902566,0.192628532,0,0,0,0.789542034,0,0,0,0,0.187751069,0,0.096314266,0,0,0,0,0.105506992,0,0.043073049,0,0,0,0,0,0.043073049,0,0,0,0,0,0,0,0.043073049,0,0,0,0,0,0.206571087,0.485408613,0,7.0104,7.0104,28.7,29,7.5,6.7,21.5,21.1,3.048,1990,25,june,19/06/1990,66,spring,NA,NA,NA,NA
1990257,0,0,0,0,0.894427191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447213595,0,0,0,0,0,0,0,0,2.8956,2.286,29.3,29.3,7.3,7.3,20.8,20.8,2.7432,1990,25,june,18/06/1990,7,spring,NA,NA,NA,NA
19902572,0,0,0,0,0.919627254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053452248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053452248,0,0,0.160356745,0.350509833,0,3.9624,4.2672,28.9,28.9,6.9,6.7,20.6,20.6,2.5908,1990,25,june,19/06/1990,72,spring,NA,NA,NA,NA
19902610,0.075485136,0,0,0,0.886749562,0,0,0,0.075485136,0,0.053376051,0.053376051,0,0,0,0,0,0,0,0.075485136,0,0,0,0,0.206724558,0,0,0,0,0,0,0,0.106752103,0,0.075485136,0.053376051,0,0,0,0.358057437,0,3.3528,5.4864,29.6,29.6,7.4,7.4,22.4,21.9,2.1336,1990,26,june,26/06/1990,10,spring,NA,NA,NA,NA
19902616,0.648638349,0,0,0,0.71992547,0,0,0,0,0.078086881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078086881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220863052,0,3.6576,2.4384,28.5,28.8,7.3,6.7,23.5,22.9,2.1336,1990,26,june,25/06/1990,16,spring,NA,NA,NA,NA
19902622,0,0,0,0,0.932737905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141421356,0,0,0,0,0,0.1,0.316227766,0,5.7912,3.9624,29.6,29.7,7.4,5.9,22.2,21.3,2.8956,1990,26,june,26/06/1990,22,spring,NA,NA,NA,NA
19902626,0,0,0,0,0.941206441,0,0.073720978,0,0,0,0,0,0,0,0,0,0,0,0.052128604,0.073720978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09028939,0.073720978,0,0,0.073720978,0.28552012,0,3.9624,5.1816,28.5,28.7,7,6.3,23.3,22.6,2.7432,1990,26,june,25/06/1990,26,spring,NA,NA,NA,NA
19902628,0.417081855,0,0,0,0.849869836,0,0,0,0,0.127580186,0,0.071319492,0,0,0,0,0.045106407,0,0.031895047,0,0,0,0,0,0.045106407,0,0.031895047,0,0,0,0,0,0,0,0.055243841,0,0,0,0.063790093,0.263013292,0,4.8768,6.096,28.6,29.1,7,6.5,23,22.1,2.286,1990,26,june,25/06/1990,28,spring,NA,NA,NA,NA
19902629,0,0,0,0,0.923114336,0,0,0.062378286,0,0.311891431,0,0,0,0,0,0,0.108042361,0,0,0,0.062378286,0,0,0,0.062378286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108042361,0.124756572,0,7.0104,4.572,29.3,29.6,7.4,5.6,22.8,21.4,2.1336,1990,26,june,26/06/1990,29,spring,NA,NA,NA,NA
19902631,0,0,0,0,0.915067974,0,0,0,0.05488213,0,0,0,0,0,0,0,0.05488213,0,0,0.05488213,0,0,0,0,0.095058638,0,0,0,0,0,0,0,0.05488213,0,0,0,0,0,0.077615053,0.36816052,0,9.144,9.4488,29,29.5,7.3,6.2,22.6,21.7,2.7432,1990,26,june,26/06/1990,31,spring,NA,NA,NA,NA
19902633,0,0,0,0,0.755928946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094491118,0,0.538682255,0,0,0,0,0,0,0,0,0,0,0,0,0.06681531,0,0,0.115727512,0.334076552,0,1.8288,2.1336,28.6,28.7,6.7,6.6,22.7,22.8,1.8288,1990,26,june,25/06/1990,33,spring,NA,NA,NA,NA
19902636,0,0,0,0,0.979236493,0,0,0,0,0.058520574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082760589,0,0,0,0,0,0,0,0,0,0.058520574,0,0,0,0,0.165521178,0,3.048,5.7912,28.8,28.8,7.1,7,22.7,22.7,1.8288,1990,26,june,25/06/1990,36,spring,NA,NA,NA,NA
19902641,0,0,0,0,0.98945489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05913124,0,0,0,0,0,0,0,0,0,0,0,0,0.083624201,0,0.05913124,0,0,0,0,0.083624201,0,4.572,3.9624,29,28.9,7.2,7,22.7,22.5,2.286,1990,26,june,26/06/1990,41,spring,NA,NA,NA,NA
19902645,0.064460256,0,0,0,0.95174428,0,0,0,0,0,0,0.037216146,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0.098464668,0.270937635,0,5.7912,6.4008,28.6,28.8,6.9,6.4,22.7,22.5,2.1336,1990,26,june,25/06/1990,45,spring,NA,NA,NA,NA
19902649,0,0.063245553,0,0,0.874070935,0,0,0,0,0,0.063245553,0,0,0,0,0,0,0,0.063245553,0,0,0,0,0,0.063245553,0,0,0,0,0,0,0,0.089442719,0,0,0.063245553,0,0,0.126491106,0.438178046,0,5.1816,5.4864,28.9,28.9,7.5,6.8,22.8,22.4,1.6764,1990,26,june,26/06/1990,49,spring,NA,NA,NA,NA
